Environment_Mat1,Environment_Mat2,Environment_Mat3,Environment_Mat4,Environment_Mat5,Environment_Mat6,Environment_Mat7,Environment_Mat8,Environment_Mat9,Environment_Mat10,Environment_Mat11,Environment_Mat12,Environment_Mat13,Environment_Mat14,Environment_Mat15,Environment_Mat16
filename,# of obs,obs start,obs end,mean cond,std cond,mean LeafT,std LeafT,mean AirT,std AirT,mean PARi,std PARi,mean VPDL,std VPDL,mean RH_S,std RH_S
ACI_curve7_08272013-tnf-hux1.csv,13,99,112,0.0573769230769231,0.0201309112993821,30.4707692307692,0.0510655687101622,29.7446153846154,0.0105003052458687,1999.76923076923,0.438529009653515,2.05461538461538,0.0813034833832869,55.3630769230769,1.83871506137386
ACI_curve7_08282012_tnf__tr500_sun_aci.csv,11,26,36,0.0478454545454545,0.00364235188754838,30.4409090909091,0.052240701651977,29.75,0.108258948821796,1000.09090909091,0.539359889970594,2.44727272727273,0.0529322036365215,45.8190909090909,1.41821334463793
ACI_curve7_08292012-tnf-tr9-aci-shade_2.csv,11,14,24,0.0416727272727273,0.00228082919531074,30.8445454545455,0.0987282772425032,30.2245454545455,0.039588795476406,1000.54545454545,0.687551650952329,2.46909090909091,0.0258667916273145,46.4063636363636,0.183208773112684
ACI_curve7_09082012-tnf-tr504-sun-aci_2.csv,12,17,30,0.145583333333333,0.00954852043115804,30.8041666666667,0.055833898685514,30.2708333333333,0.0267847763183538,1499.75,0.753778361444409,2.8475,0.0818118684432877,37.2925,1.87155319551339
ACI_curve7_10102012-tnf-tr9-aci-b2.csv,13,48,60,0.0320692307692308,0.00527294740718835,31.3130769230769,0.233751456871917,29.9523076923077,0.0220430813612208,1500.15384615385,0.688737231721194,2.34538461538461,0.0581112990469416,52.9153846153846,0.425139494452807
ACI_curve7_10112012-tnf-tr9-aci-b2.csv,15,47,61,0.0636266666666667,0.0144556200967289,31.382,0.186516946759729,30.1193333333333,0.0276371041140264,1499.73333333333,0.703731550548997,2.486,0.0789031956622435,49.516,1.10063488171925
ACI_curve7_10172012-tnf-tr9-aci-b2.csv,12,33,45,0.0350333333333333,0.00302123795618266,31.9208333333333,0.147244900102043,30.3341666666667,0.0223437334445797,1499.33333333333,0.492365963917331,2.50416666666667,0.0416606056197705,51.8108333333333,0.341293217931533
ACI_curve7_10182012-tnf-tr500-aci-b2.csv,13,46,58,0.0173230769230769,0.00202449740518227,31.6823076923077,0.119034578040294,30.2169230769231,0.0428922322774598,1499.84615384615,0.800640769025436,2.17153846153846,0.0251151195650993,58.38,0.117402441769042
ACI_curve7_10252012-tnf-caferana-aci-b2_2.csv,14,1,15,0.0573285714285714,0.00932436251245822,32.1814285714286,0.428752342767444,30.4442857142857,0.16265651802846,1500.21428571429,0.801783725737273,2.56214285714286,0.0702937322327446,51.765,1.09355981863046
ACI_curve7_11212013-tnf-understory1_of_504-b2.csv,14,105,118,0.0397071428571429,0.00650827453036804,31.7392857142857,0.167812362509408,30.01,0.0263117405792107,1999.64285714286,0.497245158098847,1.94142857142857,0.052456156470412,64.8285714285714,0.378069125605706
ACI_curve8_08242013-tnf-tr504-hux1.csv,15,113,127,0.04136,0.00476262232688793,30.6753333333333,0.0339887936714161,29.7093333333333,0.0103279555898858,2000.06666666667,0.883715101688537,2.01666666666667,0.0209307247388913,57.5986666666667,0.357088757807329
ACI_curve8_1010-tnf-tr9-aci-hux1.csv,14,47,60,0.0636214285714286,0.00460771569826568,30.5571428571429,0.0555294199818125,30.0507142857143,0.0185904382843544,1500.28571428571,0.468807230938495,2.14285714285714,0.010690449676497,52.8157142857143,0.337107932629533
ACI_curve8_1017-tnf-tr9-lc-hux1.csv,13,48,60,0.0266,0.0053622134733087,40.6323076923077,0.130009861558899,43.3753846153846,0.0468357741858697,1500.07692307692,0.75955452531275,5.28692307692308,0.083803800170857,26.8692307692308,0.495234986958406
ACI_curve8_1018-tnf-tr500-lc-hux1.csv,15,42,56,0.00817266666666667,0.000767756161687761,31.27,0.116619037896906,30.2953333333333,0.040684617427697,1499.86666666667,0.833809387832792,2.434,0.0229284601688444,49.58,0.145307555599444
ACI_curve8_10252012-tnf-caferana-aci-hux1_2.csv,14,8,22,0.0343214285714286,0.00719446139229857,40.4257142857143,0.0695827438504563,43.2842857142857,0.0284778687929589,1500.07142857143,0.730045911547372,5.14714285714286,0.0868622757303477,27.635,0.919621577690436
ACI_curve8_11162012-tnf-caferana-hux1.csv,11,48,58,0.0295545454545455,0.009137435486652,31.0163636363636,0.130481625317339,30.2609090909091,0.0436931448752647,1499.45454545455,0.522232967867094,3.28454545454545,0.0634607967746444,28.49,0.944044490477011
ACI_curve8_1242012-tnf-tr11-curves-hux1.csv,14,26,39,0.0456285714285714,0.00592510026808097,31.0821428571429,0.0802092044812595,30.3007142857143,0.0149173547429654,2000.42857142857,0.646206172658864,2.73428571428571,0.127382783869617,41.4792857142857,2.5992172321259
ACI_curve9_10172012-tnf-tr9-aci-b2.csv,13,48,60,0.0439769230769231,0.000974810961292707,32.0961538461538,0.135802458344124,30.4276923076923,0.019644272343292,1500.23076923077,0.725011052081984,2.47230769230769,0.0329529579233403,53.3684615384615,0.107691391937498
ACI_curve9_11262012-tnf-tr9-curves-b2.csv,11,59,69,0.0443090909090909,0.0141190973185579,32.4727272727273,0.403214357608727,30.3027272727273,0.0319658909123174,2000.36363636364,0.674199862463242,2.41454545454545,0.114835851228058,57.4854545454546,0.766764157174338
ACI_curve9_11292012-tnf-tr504-curves-b2_2.csv,13,3,15,0.0814923076923077,0.00487467290158385,40.1607692307692,0.115863535999722,43.1346153846154,0.0233150111213722,1999.46153846154,0.660225291773525,6.26384615384615,0.048397393445388,13.8861538461538,0.217007621277014
ACI_curve9_1242012-tnf-tr11-curves-b2.csv,14,77,90,0.0203,0.00663788659601371,31.8471428571429,0.0720500436586182,30.2364285714286,0.0216997493275643,2000,0.877058019307029,2.97285714285714,0.0351761657569815,40.7678571428571,0.901675180909475
ACI_curveaci4_11202012-tnf-tower-tachi-curves-b2.csv,13,51,63,0.0431692307692308,0.0185709623074746,32.8276923076923,0.122960281266883,30.6369230769231,0.0340060326473155,1500,0.707106781186548,3.73769230769231,0.129560400724517,28.6453846153846,2.13839743493664
ACI_curvehas_number_12082012-tnf-tr9-in-tree-hux1.csv,13,7,19,0.0584230769230769,0.00742351599604862,30.8707692307692,0.117151009275887,30.4415384615385,0.0470542512861762,1999.69230769231,0.947330933431342,2.28,0.0378593889720018,50.3292307692308,0.628721739437269
ACI_curvel2_09272012-tnf-tr11-aci-b2.csv,10,8,17,0.031183,0.0142034737926247,31.214,0.193114819041247,30.079,0.0276686746259295,1499.6,0.516397779494322,2.204,0.103944429597956,55.231,1.43099382714718
ACI_curven-a_11202012-tnf-tower-tachi-curves-b2.csv,13,3,15,0.0408692307692308,0.0240379000960076,33.2561538461539,0.263866710718955,30.8676923076923,0.028622207623291,1499.76923076923,0.725011052081984,3.68923076923077,0.209660898375668,32.0615384615385,3.75285190700318
