Physiology_Output1,Physiology_Output2,Physiology_Output3,Physiology_Output4,Physiology_Output5,Physiology_Output6,Physiology_Output7,Physiology_Output8,Physiology_Output9,Physiology_Output10,Physiology_Output11,Physiology_Output12,Physiology_Output13,Physiology_Output14,Physiology_Output15,Physiology_Output16,Physiology_Output17,Physiology_Output18,Physiology_Output19,Physiology_Output20,Physiology_Output21
filename,expan_rate,R2,RMSE,# of obs,LeafT,gm,Vcmax,Rd,Jmax,TPU,gm_25,Vcmax_25,Rd_25,Jmax_25,TPU_25,gm_scale,Vcmax_scale,Rd_scale,Jmax_scale,TPU_scale
ACI_curve3_08262013-tnf-tr500-hux1.csv,1,0.997621976362917,0.124273550331997,7,30.6028571428571,29.6817562225429,36.4665740525609,2.05330368527307,52.262790200421,2.7846888422322,20.6784987694022,22.4334344130572,1.4532583237491,37.7000275782366,2.12591838113195,1.43539221843622,1.62554575376723,1.41289655921322,1.38627989308398,1.30987570686956
ACI_curve3_08272013-tnf-hux1.csv,1,0.99014721191968,0.921183859691797,13,30.7569230769231,29.7997198465526,74.5917759183287,3.01275547083978,119.010462949891,8.04823999674885,20.57025092593,45.28936582177,2.11256075352394,85.09557775306,6.11708277198333,1.44868042465093,1.64700420429542,1.42611542215495,1.39855050159303,1.3156990507976
ACI_curve3_08292012-tnf-tr9-sun-aci.csv,1,0.992983663592813,0.416899007170267,10,30.024,1.0207733590501,83.3059146623373,1.35622416753959,69.756535932841,13.7022062597892,0.736639246677232,53.842791003003,0.994152799493205,52.01737414311,10.6565123340098,1.38571677202174,1.54720647110754,1.36420092387303,1.34102378449414,1.28580588379364
ACI_curve3_08302012-tnf-tr118-dappled-aci_3.csv,1,0.920018715755241,0.304518820646184,12,30.7641666666667,29.9868265465205,5.37998541818596,1.0450296438021,89.0923276559487,19.0866024102696,20.690479600571,3.26451562684013,0.732459956140018,63.6769577332246,14.5038676944606,1.44930553208119,1.64801950217451,1.4267396258893,1.39912977672712,1.31596638995537
ACI_curve3_09122012-tnf-tr504-shade-aci.csv,1,0.996525347806992,0.252655454601939,13,30.3092307692308,1.02345084005906,108.091757228792,3.46238518360927,60.3095246624186,8.0064143637284,0.725784317043404,68.1811266976525,2.49450412081575,44.2425206644702,6.167887387073,1.41013082816152,1.58536185106066,1.38800539743225,1.3631575180763,1.29808050330307
ACI_curve3_1010-tnf-tr9-aci-hux1.csv,1,0.997051837212687,0.290417255217519,14,30.1521428571429,0.797258788316923,131.872494352075,3.85454723149888,74.7820352389995,12.9848164760446,0.570829643470328,84.304402273486,2.80361306096244,55.3560511045729,10.0547155689309,1.39666675940309,1.56424208933096,1.37484993388341,1.35092792471286,1.29141559371085
ACI_curve3_10112012-tnf-tr9-aci-hux1.csv,1,0.993028942231052,0.381258184870012,14,39.3607142857143,29.9760027821847,145.999780031737,3.04046636005008,74.2585581100628,15.3024936350492,24.433512876096,43.5016800662242,1.28605935790971,32.909925858833,14.6889904073039,1.22683966624837,3.35618715896665,2.36417264984711,2.2564182741886,1.04176619432199
ACI_curve3_10172012-tnf-tr9-aci-b2.csv,1,0.991664795341471,0.583553347227354,14,31.8407142857143,29.988060174284,48.8963533433631,1.64418296348678,82.4151038883751,24.4404200676769,19.4502228455118,27.0818781795961,1.08009229517115,55.4006585861167,18.1234285679778,1.541784914881,1.80550082306339,1.52226154268256,1.48761956972526,1.34855388846571
ACI_curve3_10252012-tnf-caferana-aci-hux1.csv,1,0.999237012644299,0.153786768724147,14,31.0307142857143,29.9546546930441,42.2940977758816,1.17016629999534,66.5137074277718,22.8285207991037,20.3452736324748,25.0886781329726,0.807078654757241,46.8210538304456,17.2240590964191,1.47231515457384,1.68578422313517,1.44987888491155,1.42059398467706,1.32538565220377
ACI_curve3_11162012-tnf-caferana-b2.csv,1,0.997072499612597,0.16712434492321,13,29.6384615384615,27.5336035741892,26.4904285935708,1.69233935473852,41.6918752125068,2.89421525551165,20.3501961201938,17.6959245955293,1.26994956518259,31.786743270197,2.28240645379727,1.35298959339597,1.4969790615102,1.33260359398226,1.31161204084713,1.26805427258432
